"ID","walkshed.text"
21,"{""type"":""Polygon"",""coordinates"":[[[-72.6432,-38.736],[-72.6428,-38.7318],[-72.6426,-38.7314],[-72.6425,-38.7313],[-72.6394,-38.7291],[-72.6381,-38.7291],[-72.6348,-38.7271],[-72.6347,-38.727],[-72.6337,-38.7269],[-72.6336,-38.7269],[-72.632,-38.7272],[-72.6297,-38.7275],[-72.6269,-38.7265],[-72.6261,-38.7261,0.0],[-72.6259,-38.7261,0.0],[-72.6253,-38.7267,0.0],[-72.6217,-38.7289],[-72.6206,-38.7321,0.0],[-72.6191,-38.7348,0.0],[-72.6183,-38.7361],[-72.618,-38.7367],[-72.6175,-38.7378,0.0],[-72.6196,-38.7386,0.0],[-72.6212,-38.7391],[-72.6243,-38.7407,0.0],[-72.6275,-38.7421,0.0],[-72.6303,-38.743],[-72.6315,-38.7433,0.0],[-72.6316,-38.7433],[-72.6318,-38.7434,0.0],[-72.6358,-38.7421,0.0],[-72.637,-38.7401],[-72.6407,-38.7379],[-72.643,-38.7363],[-72.6432,-38.736]]]}"
22,"{""type"":""Polygon"",""coordinates"":[[[-72.7627,-38.7673],[-72.762,-38.7633,0.0],[-72.761,-38.7627],[-72.7602,-38.7623],[-72.759,-38.7622],[-72.7557,-38.7593],[-72.752,-38.7574],[-72.7518,-38.7576],[-72.7512,-38.7581],[-72.7466,-38.7589,0.0],[-72.7458,-38.7592,0.0],[-72.7445,-38.76],[-72.7432,-38.7612],[-72.7406,-38.7649],[-72.742,-38.7656],[-72.745,-38.7669],[-72.7483,-38.7662],[-72.7504,-38.7674],[-72.7508,-38.7677],[-72.7517,-38.7682],[-72.755,-38.7705,0.0],[-72.7558,-38.7713],[-72.759,-38.7699],[-72.7606,-38.769,0.0],[-72.7627,-38.7673]]]}"
23,"{""type"":""Polygon"",""coordinates"":[[[-72.5732,-38.7205],[-72.5703,-38.7165],[-72.5702,-38.7163],[-72.5692,-38.7158],[-72.5689,-38.7157],[-72.5683,-38.7154],[-72.5662,-38.7112],[-72.5661,-38.711],[-72.5655,-38.71],[-72.5651,-38.7094],[-72.5638,-38.71],[-72.5609,-38.7109],[-72.5581,-38.7094],[-72.5567,-38.7092,0.0],[-72.5527,-38.7121],[-72.5517,-38.7167],[-72.5515,-38.7171],[-72.5516,-38.7179],[-72.5518,-38.7185],[-72.5546,-38.7207],[-72.556,-38.7218],[-72.5561,-38.7218],[-72.5602,-38.7231,0.0],[-72.5605,-38.7252,0.0],[-72.5617,-38.7268,0.0],[-72.5644,-38.7264,0.0],[-72.5657,-38.7252,0.0],[-72.5691,-38.7243],[-72.5715,-38.7228],[-72.5732,-38.7205]]]}"
24,"{""type"":""Polygon"",""coordinates"":[[[-72.6181,-38.7219,0.0],[-72.6153,-38.7186],[-72.6145,-38.718],[-72.613,-38.7176],[-72.6124,-38.7175,0.0],[-72.6105,-38.7173],[-72.6103,-38.7174],[-72.6098,-38.7177],[-72.6097,-38.7178],[-72.6089,-38.7182],[-72.6085,-38.7185],[-72.6084,-38.7186],[-72.6076,-38.719],[-72.6075,-38.7191],[-72.6069,-38.7195],[-72.6065,-38.7198],[-72.6064,-38.72],[-72.606,-38.7203],[-72.6054,-38.721],[-72.6053,-38.7212],[-72.6035,-38.7246],[-72.6012,-38.7244],[-72.6007,-38.7247],[-72.5962,-38.7261],[-72.596,-38.7276],[-72.596,-38.7278],[-72.596,-38.7278],[-72.5989,-38.7314],[-72.5999,-38.732,0.0],[-72.6002,-38.7321,0.0],[-72.6035,-38.7317,0.0],[-72.6063,-38.7324],[-72.6084,-38.7327,0.0],[-72.6118,-38.7336],[-72.6134,-38.7342,0.0],[-72.6136,-38.7341],[-72.6147,-38.7324],[-72.6175,-38.7285],[-72.6179,-38.7235],[-72.6181,-38.7219,0.0]]]}"
25,"{""type"":""Polygon"",""coordinates"":[[[-72.5958,-38.7743],[-72.5944,-38.7726],[-72.594,-38.7723],[-72.5932,-38.7722],[-72.5924,-38.7721],[-72.5917,-38.772],[-72.5891,-38.7684],[-72.5916,-38.7658],[-72.5925,-38.7647],[-72.5929,-38.7635,0.0],[-72.5916,-38.7618,0.0],[-72.591,-38.761,0.0],[-72.5879,-38.7608],[-72.585,-38.7641],[-72.5846,-38.7646],[-72.5843,-38.7652],[-72.5838,-38.7662],[-72.5802,-38.7693],[-72.5797,-38.7692],[-72.5796,-38.7692],[-72.5772,-38.7692],[-72.5765,-38.7693],[-72.5761,-38.7696],[-72.5758,-38.7699],[-72.5749,-38.7717],[-72.577,-38.7742],[-72.5778,-38.7739],[-72.5782,-38.7734],[-72.5803,-38.7726],[-72.5823,-38.7766,0.0],[-72.5823,-38.7767],[-72.5814,-38.7776,0.0],[-72.5809,-38.7784],[-72.5798,-38.7793,0.0],[-72.5796,-38.7798,0.0],[-72.583,-38.7795],[-72.5845,-38.7793],[-72.5832,-38.7752],[-72.588,-38.7756],[-72.5887,-38.7761],[-72.5888,-38.7761],[-72.5898,-38.7762],[-72.5923,-38.7766],[-72.594,-38.7756,0.0],[-72.5958,-38.7743]]]}"
26,"{""type"":""Polygon"",""coordinates"":[[[-72.5942,-38.7322],[-72.5928,-38.7314],[-72.5903,-38.7301],[-72.5887,-38.7292],[-72.588,-38.7289],[-72.5871,-38.7287],[-72.5836,-38.7276],[-72.5813,-38.727],[-72.5778,-38.7238],[-72.5777,-38.7237],[-72.5738,-38.7247],[-72.5736,-38.7247],[-72.5733,-38.7252],[-72.5724,-38.7292],[-72.572,-38.7303],[-72.5719,-38.7307,0.0],[-72.5718,-38.7311],[-72.5718,-38.7322,0.0],[-72.5742,-38.7327,0.0],[-72.5769,-38.7343],[-72.5774,-38.7347],[-72.5777,-38.735],[-72.5787,-38.7361,0.0],[-72.5808,-38.7383,0.0],[-72.582,-38.7396,0.0],[-72.5836,-38.7404,0.0],[-72.5857,-38.7415],[-72.586,-38.7412],[-72.5868,-38.7402],[-72.5903,-38.7373,0.0],[-72.5914,-38.7368,0.0],[-72.5933,-38.7358],[-72.5933,-38.7358],[-72.5942,-38.7322]]]}"
27,"{""type"":""Polygon"",""coordinates"":[[[-72.5962,-38.7353,0.0],[-72.5958,-38.737,0.0],[-72.5957,-38.7371],[-72.5956,-38.7371],[-72.5933,-38.739],[-72.5925,-38.7412],[-72.59,-38.7448],[-72.5882,-38.7458,0.0],[-72.5854,-38.7455],[-72.5815,-38.7457],[-72.5802,-38.7452],[-72.578,-38.744],[-72.5773,-38.7437],[-72.5761,-38.743],[-72.5722,-38.7411],[-72.5716,-38.7402],[-72.572,-38.7382],[-72.5723,-38.7375,0.0],[-72.5733,-38.7365],[-72.5726,-38.7316],[-72.5725,-38.7313],[-72.5742,-38.73],[-72.5786,-38.728],[-72.5787,-38.7279,0.0],[-72.5799,-38.7277],[-72.5819,-38.7296],[-72.5855,-38.7299],[-72.5865,-38.7305],[-72.5902,-38.7319],[-72.5915,-38.7326],[-72.5949,-38.7344],[-72.595,-38.7345],[-72.5962,-38.7353,0.0]]]}"
28,"{""type"":""Polygon"",""coordinates"":[[[-72.5752,-38.7211],[-72.5746,-38.7209],[-72.5738,-38.7207],[-72.5731,-38.7205],[-72.5703,-38.7165],[-72.5704,-38.7158],[-72.5704,-38.7157],[-72.5704,-38.7156],[-72.57,-38.7146],[-72.5699,-38.7146],[-72.5662,-38.7114],[-72.5662,-38.7112],[-72.5661,-38.711],[-72.5655,-38.71],[-72.5653,-38.7097],[-72.5638,-38.71],[-72.5609,-38.7109],[-72.5578,-38.7096],[-72.557,-38.7095,0.0],[-72.5552,-38.713],[-72.5541,-38.7143],[-72.5543,-38.7167,0.0],[-72.5565,-38.7182],[-72.5583,-38.7203],[-72.5585,-38.7206],[-72.5605,-38.725,0.0],[-72.5618,-38.7267,0.0],[-72.5624,-38.7266,0.0],[-72.5642,-38.7262,0.0],[-72.5656,-38.7257],[-72.569,-38.7247],[-72.5708,-38.7245,0.0],[-72.573,-38.7241],[-72.5752,-38.7211]]]}"
29,"{""type"":""Polygon"",""coordinates"":[[[-72.6006,-38.7624,0.0],[-72.6005,-38.7601],[-72.599,-38.7575],[-72.5947,-38.7555],[-72.5938,-38.7555],[-72.5893,-38.7535,0.0],[-72.5892,-38.7534,0.0],[-72.5884,-38.7527],[-72.5882,-38.7526,0.0],[-72.5873,-38.7521],[-72.585,-38.7544],[-72.5847,-38.7551],[-72.5843,-38.7563],[-72.5862,-38.759],[-72.5863,-38.7593],[-72.585,-38.7641],[-72.5846,-38.7646],[-72.5843,-38.7652],[-72.584,-38.7659],[-72.5868,-38.7687,0.0],[-72.5874,-38.7681],[-72.5916,-38.7661],[-72.5956,-38.7661,0.0],[-72.5997,-38.7644,0.0],[-72.6006,-38.7624,0.0]]]}"
30,"{""type"":""Polygon"",""coordinates"":[[[-72.5692,-38.7196],[-72.5685,-38.7155],[-72.5662,-38.7112],[-72.5661,-38.711],[-72.5655,-38.71],[-72.5653,-38.7097],[-72.5638,-38.71],[-72.562,-38.7109],[-72.5591,-38.7076],[-72.5592,-38.7075],[-72.5592,-38.7073],[-72.559,-38.7065],[-72.5578,-38.706],[-72.5547,-38.7055],[-72.5517,-38.7042],[-72.5513,-38.7044],[-72.5516,-38.7092],[-72.5512,-38.71],[-72.5514,-38.7104,0.0],[-72.5523,-38.7115],[-72.5524,-38.7117],[-72.5524,-38.7161],[-72.5518,-38.7168],[-72.5517,-38.717],[-72.5517,-38.7178],[-72.5521,-38.7185],[-72.5548,-38.7206],[-72.556,-38.7216],[-72.5561,-38.7217],[-72.5606,-38.7228],[-72.5625,-38.7225,0.0],[-72.567,-38.7217],[-72.5689,-38.7203],[-72.5692,-38.7196]]]}"
31,"{""type"":""Polygon"",""coordinates"":[[[-72.6389,-38.7497],[-72.6373,-38.7456],[-72.637,-38.743],[-72.6365,-38.7428],[-72.6357,-38.7426],[-72.6339,-38.7423],[-72.6306,-38.7417,0.0],[-72.6279,-38.7409,0.0],[-72.6267,-38.7405,0.0],[-72.6242,-38.7415,0.0],[-72.6203,-38.7447],[-72.6191,-38.7455],[-72.6172,-38.7466],[-72.6166,-38.7475],[-72.6164,-38.7479],[-72.6159,-38.7491,0.0],[-72.6154,-38.7504],[-72.6163,-38.7511],[-72.6168,-38.7516,0.0],[-72.6173,-38.7517],[-72.6201,-38.7525],[-72.6206,-38.7525],[-72.6252,-38.7544,0.0],[-72.6271,-38.7547,0.0],[-72.6296,-38.7526],[-72.6327,-38.753,0.0],[-72.6339,-38.7515],[-72.6375,-38.7508],[-72.6389,-38.7497]]]}"
32,"{""type"":""Polygon"",""coordinates"":[[[-72.605,-38.7628,0.0],[-72.6046,-38.7607],[-72.6032,-38.7581],[-72.6031,-38.7581],[-72.6029,-38.758],[-72.6024,-38.7579],[-72.6017,-38.7576],[-72.5997,-38.7568],[-72.5962,-38.7541],[-72.592,-38.7544],[-72.5911,-38.7541],[-72.5887,-38.7521],[-72.5883,-38.7516],[-72.5881,-38.7514],[-72.5878,-38.7511],[-72.5862,-38.7508],[-72.5847,-38.7551],[-72.5843,-38.7563],[-72.5867,-38.7595],[-72.5874,-38.7612],[-72.5871,-38.7655],[-72.5871,-38.7655],[-72.587,-38.7656],[-72.591,-38.7662],[-72.5957,-38.7668,0.0],[-72.5974,-38.7658],[-72.601,-38.7651,0.0],[-72.6028,-38.7649],[-72.6043,-38.7649,0.0],[-72.6046,-38.7645],[-72.605,-38.7628,0.0]]]}"
33,"{""type"":""Polygon"",""coordinates"":[[[-72.6567,-38.7576],[-72.6566,-38.7577],[-72.654,-38.7599],[-72.6494,-38.7618],[-72.6447,-38.7611],[-72.6428,-38.7612],[-72.6413,-38.7613],[-72.6407,-38.7614],[-72.6391,-38.7616],[-72.6385,-38.7617],[-72.6358,-38.7614],[-72.635,-38.7612],[-72.6345,-38.7611],[-72.633,-38.7597],[-72.6324,-38.759],[-72.6317,-38.7575],[-72.6292,-38.755],[-72.6291,-38.7548],[-72.629,-38.7547],[-72.6291,-38.7546,0.0],[-72.6327,-38.7513],[-72.6361,-38.7483,0.0],[-72.6392,-38.7498],[-72.6416,-38.7504],[-72.6446,-38.7494],[-72.6462,-38.7484],[-72.6465,-38.7484],[-72.6482,-38.7519],[-72.65,-38.7521],[-72.6511,-38.7526],[-72.653,-38.7563],[-72.6541,-38.7568],[-72.6564,-38.7572],[-72.6566,-38.7573],[-72.6566,-38.7573],[-72.6567,-38.7576]]]}"
34,"{""type"":""Polygon"",""coordinates"":[[[-72.5876,-38.7328,0.0],[-72.5864,-38.7334,0.0],[-72.5837,-38.7351],[-72.5829,-38.7374,0.0],[-72.5825,-38.7385,0.0],[-72.5821,-38.7392,0.0],[-72.5797,-38.7389,0.0],[-72.5775,-38.7368],[-72.5743,-38.7369],[-72.5731,-38.7376,0.0],[-72.5709,-38.7383],[-72.5698,-38.7387],[-72.5676,-38.7368],[-72.5667,-38.7356,0.0],[-72.5641,-38.7318],[-72.5639,-38.7295],[-72.5637,-38.7259,0.0],[-72.5656,-38.7255],[-72.5692,-38.7232],[-72.5702,-38.7215],[-72.5702,-38.7213],[-72.5744,-38.7216],[-72.5756,-38.7214],[-72.5779,-38.7232],[-72.5785,-38.724],[-72.5819,-38.7273],[-72.5821,-38.7275],[-72.5831,-38.7284],[-72.5857,-38.7307],[-72.5876,-38.7328,0.0]]]}"
35,"{""type"":""Polygon"",""coordinates"":[[[-72.6376,-38.7512],[-72.6376,-38.7512,0.0],[-72.6376,-38.7512,0.0],[-72.6366,-38.7505],[-72.6326,-38.7476],[-72.6326,-38.747],[-72.6326,-38.7469],[-72.6321,-38.7459,0.0],[-72.6287,-38.7449,0.0],[-72.628,-38.7453],[-72.6275,-38.7456],[-72.6271,-38.746],[-72.6222,-38.7463],[-72.622,-38.7463],[-72.6179,-38.7484,0.0],[-72.6153,-38.7504],[-72.6142,-38.7539],[-72.6157,-38.7558],[-72.6179,-38.7576],[-72.6209,-38.7602],[-72.6217,-38.7606],[-72.6244,-38.7614],[-72.6255,-38.7615],[-72.6268,-38.7616],[-72.6277,-38.7613],[-72.6299,-38.7601],[-72.6326,-38.7586,0.0],[-72.6361,-38.7564],[-72.6375,-38.7556],[-72.6376,-38.7512]]]}"
36,"{""type"":""Polygon"",""coordinates"":[[[-72.6199,-38.737,0.0],[-72.6193,-38.7386],[-72.619,-38.7393],[-72.6186,-38.7401],[-72.616,-38.7428],[-72.6144,-38.7445],[-72.6099,-38.7459,0.0],[-72.609,-38.7461,0.0],[-72.6066,-38.746],[-72.6045,-38.7458],[-72.603,-38.7456],[-72.5995,-38.7438,0.0],[-72.596,-38.7418],[-72.5957,-38.7376],[-72.599,-38.7345],[-72.6004,-38.7329],[-72.6022,-38.731],[-72.6031,-38.7303],[-72.6065,-38.7293],[-72.6074,-38.7296],[-72.6101,-38.7309,0.0],[-72.6128,-38.7312],[-72.6171,-38.7329],[-72.6198,-38.7369,0.0],[-72.6199,-38.737,0.0]]]}"
37,"{""type"":""Polygon"",""coordinates"":[[[-72.6069,-38.7614],[-72.6058,-38.7584],[-72.6053,-38.7583],[-72.605,-38.7582],[-72.6017,-38.7576],[-72.5997,-38.7568],[-72.5962,-38.7541],[-72.592,-38.7544],[-72.5911,-38.7541],[-72.5887,-38.7521],[-72.5879,-38.7508],[-72.5874,-38.751],[-72.5869,-38.7517],[-72.5868,-38.7539],[-72.5859,-38.7566],[-72.586,-38.7572],[-72.5874,-38.7612],[-72.5884,-38.7642,0.0],[-72.591,-38.7662],[-72.5955,-38.7657,0.0],[-72.5982,-38.765],[-72.6009,-38.7651],[-72.6037,-38.7641,0.0],[-72.606,-38.7634],[-72.6064,-38.7632],[-72.6069,-38.7614]]]}"
38,"{""type"":""Polygon"",""coordinates"":[[[-72.6245,-38.7394,0.0],[-72.6234,-38.7424],[-72.6218,-38.746],[-72.6183,-38.7489,0.0],[-72.6178,-38.7489,0.0],[-72.617,-38.7485,0.0],[-72.6154,-38.7476],[-72.6115,-38.7467],[-72.609,-38.7468,0.0],[-72.6046,-38.7465],[-72.603,-38.7457],[-72.5993,-38.7439,0.0],[-72.5991,-38.7435],[-72.5989,-38.7424,0.0],[-72.5999,-38.7391,0.0],[-72.6032,-38.7365],[-72.6049,-38.7351],[-72.6067,-38.7338],[-72.6092,-38.7339],[-72.6139,-38.7346],[-72.618,-38.7352],[-72.6212,-38.7367,0.0],[-72.6226,-38.7375,0.0],[-72.6245,-38.7394,0.0]]]}"
39,"{""type"":""Polygon"",""coordinates"":[[[-72.6018,-38.7403],[-72.6009,-38.7421],[-72.5982,-38.7463],[-72.5981,-38.7464],[-72.5974,-38.7464],[-72.594,-38.7498],[-72.5937,-38.75],[-72.5936,-38.75],[-72.5936,-38.7499],[-72.5935,-38.7498],[-72.5905,-38.748],[-72.5883,-38.7517],[-72.588,-38.7519],[-72.5879,-38.7519],[-72.5878,-38.7517,0.0],[-72.5873,-38.7509],[-72.5839,-38.7477],[-72.5806,-38.7469],[-72.5797,-38.7466],[-72.5766,-38.7448],[-72.5752,-38.7441],[-72.5755,-38.7419],[-72.5761,-38.7405],[-72.577,-38.7394],[-72.5783,-38.7356,0.0],[-72.5812,-38.7344,0.0],[-72.5846,-38.7326],[-72.5856,-38.7317],[-72.586,-38.7315],[-72.5887,-38.733,0.0],[-72.5906,-38.7336],[-72.5913,-38.734],[-72.5922,-38.7344],[-72.5928,-38.7348],[-72.5956,-38.7365,0.0],[-72.5972,-38.7374,0.0],[-72.5985,-38.738],[-72.5987,-38.7382],[-72.6017,-38.7401],[-72.6018,-38.7403]]]}"
40,"{""type"":""Polygon"",""coordinates"":[[[-72.6007,-38.765,0.0],[-72.6002,-38.7601],[-72.6,-38.7594],[-72.5989,-38.7576],[-72.5946,-38.7556],[-72.594,-38.7556],[-72.5904,-38.7546,0.0],[-72.5893,-38.7535,0.0],[-72.5892,-38.7534,0.0],[-72.5891,-38.7533,0.0],[-72.5884,-38.7527,0.0],[-72.5874,-38.7523],[-72.585,-38.7544],[-72.5847,-38.7551],[-72.5843,-38.7563],[-72.5862,-38.759],[-72.5863,-38.7593],[-72.585,-38.7641],[-72.5846,-38.7646],[-72.5831,-38.7665],[-72.583,-38.7666],[-72.5856,-38.7688,0.0],[-72.5867,-38.7696,0.0],[-72.5869,-38.7695],[-72.5881,-38.7687],[-72.5883,-38.7684],[-72.5887,-38.768],[-72.5916,-38.7661],[-72.5958,-38.7672,0.0],[-72.5967,-38.7665],[-72.6007,-38.765,0.0]]]}"
41,"{""type"":""Polygon"",""coordinates"":[[[-72.6377,-38.7303],[-72.6376,-38.7293],[-72.6372,-38.728],[-72.6338,-38.7247],[-72.6334,-38.7241],[-72.6333,-38.7241,0.0],[-72.6332,-38.7242],[-72.6328,-38.7244],[-72.6309,-38.7251,0.0],[-72.6269,-38.7232],[-72.6251,-38.7208],[-72.6243,-38.7203,0.0],[-72.6241,-38.7202,0.0],[-72.6236,-38.7208],[-72.6228,-38.722,0.0],[-72.6189,-38.7245],[-72.617,-38.7244,0.0],[-72.6169,-38.7244,0.0],[-72.6138,-38.7281],[-72.6147,-38.7324,0.0],[-72.6143,-38.7334],[-72.6141,-38.7338],[-72.6141,-38.7339],[-72.6165,-38.7347],[-72.6205,-38.7368,0.0],[-72.6242,-38.7395],[-72.6246,-38.7396],[-72.6281,-38.7401],[-72.6302,-38.7407],[-72.6303,-38.7406,0.0],[-72.6308,-38.7398],[-72.6339,-38.737,0.0],[-72.6363,-38.7348],[-72.6365,-38.7344],[-72.6376,-38.7306],[-72.6377,-38.7303]]]}"
42,"{""type"":""Polygon"",""coordinates"":[[[-72.6219,-38.7289],[-72.6214,-38.7312],[-72.6213,-38.7313],[-72.6209,-38.7315],[-72.6199,-38.7319],[-72.6165,-38.7352],[-72.6163,-38.7359],[-72.6161,-38.7368],[-72.6161,-38.7369],[-72.612,-38.7368],[-72.6077,-38.7374],[-72.6044,-38.7365],[-72.6011,-38.7359],[-72.6008,-38.7358,0.0],[-72.5977,-38.7341,0.0],[-72.5977,-38.7341],[-72.5996,-38.7295],[-72.6001,-38.7284],[-72.6005,-38.7276],[-72.6013,-38.7262],[-72.6031,-38.7249],[-72.6063,-38.7212],[-72.6089,-38.7209],[-72.6133,-38.7206,0.0],[-72.6146,-38.7212],[-72.6186,-38.7221,0.0],[-72.6193,-38.7229],[-72.62,-38.7265,0.0],[-72.6217,-38.7285],[-72.6219,-38.7289]]]}"
43,"{""type"":""Polygon"",""coordinates"":[[[-72.594,-38.7421],[-72.5935,-38.7452],[-72.5924,-38.7463],[-72.5901,-38.7479],[-72.5881,-38.7488],[-72.5844,-38.7478],[-72.5841,-38.7477],[-72.5839,-38.7477],[-72.5806,-38.7469],[-72.5789,-38.7468],[-72.5765,-38.7454],[-72.5755,-38.7445],[-72.575,-38.744],[-72.5727,-38.7415],[-72.5724,-38.741,0.0],[-72.5737,-38.7387],[-72.5744,-38.738],[-72.5757,-38.7369],[-72.577,-38.7363],[-72.5789,-38.7361,0.0],[-72.5799,-38.7362,0.0],[-72.5844,-38.7367],[-72.586,-38.7369],[-72.59,-38.7395,0.0],[-72.5931,-38.7412],[-72.594,-38.7421]]]}"
44,"{""type"":""Polygon"",""coordinates"":[[[-72.6091,-38.7621],[-72.6083,-38.7668],[-72.6083,-38.7675],[-72.6082,-38.7679],[-72.608,-38.7689],[-72.608,-38.7692],[-72.6046,-38.7707],[-72.602,-38.7719],[-72.6002,-38.7722],[-72.5987,-38.772],[-72.5974,-38.7718,0.0],[-72.5949,-38.77,0.0],[-72.5927,-38.7681],[-72.5921,-38.7633],[-72.5911,-38.761,0.0],[-72.5931,-38.7586,0.0],[-72.5966,-38.7572],[-72.6005,-38.7574],[-72.601,-38.7575],[-72.605,-38.7582],[-72.6063,-38.7585],[-72.6063,-38.7585],[-72.6091,-38.7621]]]}"
45,"{""type"":""Polygon"",""coordinates"":[[[-72.632,-38.7138],[-72.6303,-38.7136],[-72.6283,-38.7131],[-72.6252,-38.7098,0.0],[-72.6235,-38.7089],[-72.6195,-38.7079],[-72.6192,-38.7091],[-72.6193,-38.7092],[-72.6185,-38.7135],[-72.6161,-38.7145],[-72.6156,-38.7145,0.0],[-72.6155,-38.7145],[-72.6153,-38.7146,0.0],[-72.6152,-38.7146],[-72.6146,-38.7149],[-72.6133,-38.7157,0.0],[-72.6107,-38.7172],[-72.612,-38.7211],[-72.611,-38.7236],[-72.6134,-38.7261],[-72.6135,-38.7261],[-72.618,-38.7267],[-72.6202,-38.7266,0.0],[-72.6226,-38.7262,0.0],[-72.626,-38.7263],[-72.6271,-38.7238],[-72.6291,-38.7205],[-72.6319,-38.7168],[-72.632,-38.7139,0.0],[-72.632,-38.7138]]]}"
46,"{""type"":""Polygon"",""coordinates"":[[[-72.5866,-38.7379,0.0],[-72.5864,-38.739,0.0],[-72.5852,-38.7419],[-72.5824,-38.7446],[-72.5815,-38.7455],[-72.5804,-38.7463],[-72.5797,-38.7466],[-72.5789,-38.7468],[-72.5765,-38.7454],[-72.576,-38.7449],[-72.5755,-38.7445],[-72.575,-38.744],[-72.5744,-38.7433],[-72.5707,-38.7405],[-72.5703,-38.7403],[-72.5663,-38.7382],[-72.5658,-38.7381],[-72.5652,-38.7379],[-72.5647,-38.7377],[-72.5642,-38.7375],[-72.5641,-38.7374],[-72.5633,-38.7363],[-72.5626,-38.7353],[-72.5644,-38.7335],[-72.566,-38.7328,0.0],[-72.5698,-38.731],[-72.5711,-38.7306],[-72.5716,-38.7306,0.0],[-72.5719,-38.7306,0.0],[-72.5739,-38.731,0.0],[-72.5752,-38.7328],[-72.5793,-38.7341],[-72.5812,-38.7345],[-72.5853,-38.737,0.0],[-72.5861,-38.7375,0.0],[-72.5866,-38.7379,0.0]]]}"
47,"{""type"":""Polygon"",""coordinates"":[[[-72.643,-38.7569],[-72.6418,-38.7597],[-72.6404,-38.7614],[-72.6391,-38.7616],[-72.6385,-38.7617],[-72.6358,-38.7614],[-72.6322,-38.7612],[-72.6279,-38.7613],[-72.6268,-38.7616],[-72.6255,-38.7615],[-72.625,-38.7613],[-72.624,-38.7604],[-72.6229,-38.7592,0.0],[-72.6219,-38.7579],[-72.6214,-38.7571],[-72.6202,-38.7554],[-72.6219,-38.7543],[-72.6221,-38.7542],[-72.626,-38.7525],[-72.6293,-38.7495],[-72.6305,-38.7489],[-72.6313,-38.7485],[-72.635,-38.7507,0.0],[-72.6367,-38.7506],[-72.6376,-38.7512],[-72.6386,-38.7518],[-72.6415,-38.755],[-72.6429,-38.7568],[-72.643,-38.7569]]]}"
48,"{""type"":""Polygon"",""coordinates"":[[[-72.5841,-38.7382,0.0],[-72.5841,-38.7393,0.0],[-72.584,-38.7403],[-72.5824,-38.7428],[-72.5818,-38.7435],[-72.5787,-38.7457],[-72.5774,-38.7457],[-72.5765,-38.7454],[-72.576,-38.7449],[-72.5755,-38.7445],[-72.575,-38.744],[-72.5744,-38.7433],[-72.5707,-38.7405],[-72.5703,-38.7403],[-72.5663,-38.7382],[-72.5658,-38.7381],[-72.5652,-38.7379],[-72.5647,-38.7377],[-72.5642,-38.7375],[-72.5641,-38.7374],[-72.5643,-38.7357],[-72.5674,-38.7342],[-72.569,-38.7335],[-72.5719,-38.7321,0.0],[-72.5742,-38.733],[-72.5749,-38.7342],[-72.5788,-38.736,0.0],[-72.5798,-38.7361,0.0],[-72.5841,-38.7382,0.0]]]}"
49,"{""type"":""Polygon"",""coordinates"":[[[-72.5753,-38.7348],[-72.5752,-38.736],[-72.575,-38.7361],[-72.5745,-38.7364],[-72.5732,-38.737,0.0],[-72.5699,-38.7384],[-72.5693,-38.7386],[-72.5672,-38.7384],[-72.5668,-38.7384],[-72.5663,-38.7382],[-72.5658,-38.7381],[-72.5647,-38.7377],[-72.5641,-38.7375],[-72.5637,-38.7373],[-72.5623,-38.7368],[-72.562,-38.7366],[-72.5606,-38.7357],[-72.5604,-38.7355],[-72.557,-38.7323],[-72.5567,-38.7321],[-72.5556,-38.7294],[-72.5554,-38.7289],[-72.5553,-38.7281],[-72.5553,-38.7279],[-72.5553,-38.7278],[-72.5553,-38.7277],[-72.5558,-38.7265],[-72.5571,-38.7245,0.0],[-72.5585,-38.7241],[-72.5586,-38.7241],[-72.5587,-38.7241],[-72.5588,-38.7241],[-72.5624,-38.7242,0.0],[-72.5659,-38.7248],[-72.5677,-38.7242,0.0],[-72.5694,-38.7236,0.0],[-72.5699,-38.7245,0.0],[-72.5706,-38.7265],[-72.573,-38.7304,0.0],[-72.5745,-38.7309,0.0],[-72.5753,-38.7348]]]}"
50,"{""type"":""Polygon"",""coordinates"":[[[-72.6258,-38.7354,0.0],[-72.6241,-38.731],[-72.6244,-38.7304],[-72.6245,-38.7302,0.0],[-72.6244,-38.7301],[-72.6207,-38.7285,0.0],[-72.6164,-38.7278],[-72.6153,-38.7266,0.0],[-72.6108,-38.7258],[-72.6093,-38.7258],[-72.608,-38.7261],[-72.6075,-38.7262,0.0],[-72.6069,-38.7279,0.0],[-72.6063,-38.73],[-72.6045,-38.7337,0.0],[-72.6037,-38.7345,0.0],[-72.6022,-38.7368],[-72.6056,-38.7395],[-72.6087,-38.741],[-72.6103,-38.7419],[-72.6149,-38.7435],[-72.6163,-38.7436],[-72.6191,-38.7436],[-72.621,-38.7432],[-72.6227,-38.7423],[-72.6228,-38.7423],[-72.6237,-38.7396,0.0],[-72.6258,-38.7355,0.0],[-72.6258,-38.7354,0.0]]]}"
