"ID","walkshed.text"
31,"{""type"":""Polygon"",""coordinates"":[[[-71.3539,-29.9536],[-71.351,-29.9513],[-71.3497,-29.9503],[-71.3491,-29.9499],[-71.3468,-29.9486],[-71.3459,-29.9481,0.0],[-71.3425,-29.9479],[-71.3409,-29.9485],[-71.3408,-29.9485],[-71.3406,-29.9486],[-71.339,-29.9496],[-71.3378,-29.951],[-71.3358,-29.9542],[-71.3358,-29.9545],[-71.3358,-29.9547],[-71.3358,-29.9549],[-71.3358,-29.9554],[-71.3331,-29.9595],[-71.3329,-29.9619],[-71.3362,-29.9644],[-71.3379,-29.9645],[-71.3414,-29.9662],[-71.3434,-29.9656],[-71.3464,-29.9653],[-71.3475,-29.9652],[-71.3483,-29.965],[-71.3509,-29.9636],[-71.3529,-29.9612],[-71.3531,-29.9601],[-71.3531,-29.9599],[-71.3529,-29.9564],[-71.3539,-29.9545],[-71.3539,-29.9536]]]}"
32,"{""type"":""Polygon"",""coordinates"":[[[-71.3439,-29.9859,0.0],[-71.3438,-29.9815],[-71.3399,-29.98],[-71.3391,-29.98],[-71.3383,-29.98],[-71.3347,-29.9801],[-71.3325,-29.9796],[-71.3313,-29.9807],[-71.3312,-29.9808],[-71.3288,-29.9849],[-71.3266,-29.9887],[-71.3265,-29.9897],[-71.326,-29.9941,0.0],[-71.3259,-29.9945],[-71.3261,-29.9946],[-71.3309,-29.9959],[-71.3316,-29.9959],[-71.3329,-29.9958],[-71.3341,-29.9953],[-71.338,-29.9951,0.0],[-71.3403,-29.9943],[-71.3437,-29.9915],[-71.3437,-29.9899],[-71.3439,-29.9859,0.0]]]}"
33,"{""type"":""Polygon"",""coordinates"":[[[-71.3018,-29.9692],[-71.3016,-29.9706],[-71.3009,-29.9723,0.0],[-71.2989,-29.9734],[-71.2975,-29.9742],[-71.2962,-29.975],[-71.2956,-29.9753],[-71.2952,-29.9754],[-71.2948,-29.9756],[-71.291,-29.9735],[-71.2909,-29.9734],[-71.2908,-29.9733],[-71.2905,-29.9731],[-71.2903,-29.9728],[-71.2903,-29.9707],[-71.2902,-29.9694],[-71.2916,-29.9668],[-71.2952,-29.9676],[-71.2999,-29.9692],[-71.3018,-29.9692]]]}"
34,"{""type"":""Polygon"",""coordinates"":[[[-71.2632,-29.959],[-71.2628,-29.9593],[-71.2603,-29.9619,0.0],[-71.259,-29.9633],[-71.2585,-29.9638],[-71.2555,-29.9674],[-71.2515,-29.9677],[-71.2504,-29.968],[-71.2493,-29.9678],[-71.2487,-29.9677],[-71.2486,-29.9676],[-71.2485,-29.9674],[-71.248,-29.9668],[-71.2479,-29.9666],[-71.2476,-29.9661],[-71.2441,-29.9633],[-71.2426,-29.9639],[-71.2409,-29.9644],[-71.2428,-29.9613],[-71.2426,-29.957],[-71.2426,-29.9559],[-71.2436,-29.9549],[-71.245,-29.954],[-71.2471,-29.9538],[-71.2474,-29.9538],[-71.2484,-29.9538],[-71.2513,-29.9555],[-71.2528,-29.9562],[-71.2574,-29.9566],[-71.2586,-29.9565],[-71.2596,-29.9564],[-71.2596,-29.9564,0.0],[-71.2598,-29.9564,0.0],[-71.2632,-29.959]]]}"
35,"{""type"":""Polygon"",""coordinates"":[[[-71.2662,-29.9635],[-71.266,-29.9642],[-71.2657,-29.9688],[-71.2631,-29.9709],[-71.2617,-29.9726],[-71.2605,-29.9738],[-71.2581,-29.9758],[-71.2578,-29.9761],[-71.2577,-29.9761],[-71.2542,-29.9735],[-71.2534,-29.973],[-71.2513,-29.9716],[-71.2502,-29.9709],[-71.2497,-29.9705],[-71.2497,-29.9704],[-71.2496,-29.9701],[-71.2495,-29.9696],[-71.2497,-29.9659],[-71.2484,-29.9626],[-71.2491,-29.9608],[-71.2493,-29.9605],[-71.2517,-29.9584,0.0],[-71.2533,-29.9567],[-71.2534,-29.9567],[-71.257,-29.9566],[-71.2581,-29.9575],[-71.26,-29.9588,0.0],[-71.2639,-29.9609],[-71.2661,-29.9633],[-71.2662,-29.9635]]]}"
36,"{""type"":""Polygon"",""coordinates"":[[[-71.339,-29.9897],[-71.3389,-29.9868],[-71.3384,-29.9856],[-71.3375,-29.9839],[-71.3363,-29.9832,0.0],[-71.3345,-29.9826],[-71.3307,-29.9818],[-71.3278,-29.9853],[-71.3273,-29.9857],[-71.3249,-29.9892],[-71.3225,-29.99],[-71.3224,-29.9902],[-71.3212,-29.993],[-71.3206,-29.9946],[-71.3232,-29.9972],[-71.3245,-29.9979],[-71.3281,-29.9996,0.0],[-71.3306,-29.9987],[-71.3337,-29.9987],[-71.334,-29.9983],[-71.3354,-29.9962],[-71.3342,-29.9933],[-71.3369,-29.9902],[-71.3373,-29.9901],[-71.3382,-29.99],[-71.3389,-29.9901],[-71.339,-29.9897]]]}"
37,"{""type"":""Polygon"",""coordinates"":[[[-71.2535,-29.8748],[-71.2533,-29.874],[-71.2525,-29.873],[-71.2518,-29.8729],[-71.2516,-29.8729],[-71.251,-29.8729],[-71.2503,-29.8728],[-71.2484,-29.8716],[-71.2476,-29.8682],[-71.2474,-29.8677],[-71.2463,-29.8658],[-71.2454,-29.865],[-71.2408,-29.8634],[-71.2399,-29.8644],[-71.2386,-29.8656],[-71.2381,-29.8662],[-71.2358,-29.8689],[-71.2336,-29.8714],[-71.2322,-29.8728],[-71.2322,-29.8729],[-71.2355,-29.8755],[-71.2369,-29.8765],[-71.2405,-29.8797],[-71.2418,-29.8804],[-71.2425,-29.8807],[-71.2434,-29.8811],[-71.2442,-29.8814],[-71.2464,-29.8802],[-71.2492,-29.8788],[-71.2519,-29.8771],[-71.2524,-29.8765],[-71.2534,-29.8749],[-71.2535,-29.8748]]]}"
38,"{""type"":""Polygon"",""coordinates"":[[[-71.2545,-29.8777],[-71.2545,-29.8775],[-71.2533,-29.874],[-71.2525,-29.873],[-71.2518,-29.8729],[-71.2516,-29.8729],[-71.251,-29.8729],[-71.2484,-29.8716],[-71.2472,-29.869],[-71.247,-29.8683],[-71.2462,-29.8679],[-71.246,-29.8678],[-71.2448,-29.8672],[-71.2444,-29.8672],[-71.2438,-29.8673],[-71.2436,-29.8673],[-71.2421,-29.8678,0.0],[-71.2405,-29.8693,0.0],[-71.2372,-29.8724],[-71.2363,-29.8735],[-71.2353,-29.8745],[-71.2327,-29.8782],[-71.2352,-29.8812],[-71.2366,-29.8822],[-71.2371,-29.8823],[-71.2411,-29.885],[-71.2422,-29.8855],[-71.2457,-29.8859],[-71.246,-29.8858,0.0],[-71.2499,-29.883],[-71.2503,-29.8831],[-71.2509,-29.8834],[-71.2529,-29.8807],[-71.2544,-29.8779],[-71.2545,-29.8777]]]}"
39,"{""type"":""Polygon"",""coordinates"":[[[-71.266,-29.9672],[-71.2657,-29.9688],[-71.2654,-29.9701],[-71.2629,-29.9739],[-71.2628,-29.975],[-71.2628,-29.9754],[-71.2631,-29.9779],[-71.263,-29.978],[-71.2608,-29.9781],[-71.2606,-29.978],[-71.2602,-29.9776],[-71.2577,-29.9762],[-71.2529,-29.9772],[-71.2518,-29.9748],[-71.2498,-29.973],[-71.2497,-29.973],[-71.2497,-29.9728],[-71.2486,-29.9692],[-71.2503,-29.9664],[-71.2522,-29.9643,0.0],[-71.2551,-29.9622],[-71.2561,-29.9612],[-71.2566,-29.9615],[-71.2578,-29.9622],[-71.2622,-29.9632],[-71.2636,-29.9641],[-71.2655,-29.9664],[-71.266,-29.9672]]]}"
40,"{""type"":""Polygon"",""coordinates"":[[[-71.257,-29.9059,0.0],[-71.2564,-29.9099],[-71.2556,-29.9108],[-71.2534,-29.9133],[-71.2523,-29.9149],[-71.2498,-29.9164,0.0],[-71.2475,-29.9166],[-71.2445,-29.9168],[-71.243,-29.9161],[-71.2402,-29.9148],[-71.2398,-29.9138],[-71.2399,-29.9135],[-71.2359,-29.9108],[-71.2355,-29.9111],[-71.2354,-29.9112],[-71.2352,-29.9113],[-71.235,-29.9114],[-71.2343,-29.9119],[-71.2335,-29.9124],[-71.2322,-29.9138],[-71.232,-29.9139],[-71.2313,-29.9143],[-71.2309,-29.9144],[-71.2308,-29.9143],[-71.2305,-29.914],[-71.2298,-29.9117],[-71.2298,-29.9117],[-71.2298,-29.9117],[-71.2309,-29.911],[-71.2314,-29.9107],[-71.2325,-29.9101],[-71.2354,-29.9062],[-71.2378,-29.904],[-71.2407,-29.9007],[-71.2411,-29.9003],[-71.2423,-29.8993],[-71.243,-29.899],[-71.2441,-29.8985],[-71.2442,-29.8985],[-71.2481,-29.899],[-71.2496,-29.9],[-71.2526,-29.9021],[-71.2548,-29.9036,0.0],[-71.2562,-29.9049],[-71.257,-29.9059,0.0]]]}"
41,"{""type"":""Polygon"",""coordinates"":[[[-71.2472,-29.8831],[-71.2469,-29.8856],[-71.2463,-29.8876],[-71.2461,-29.8879],[-71.2435,-29.8908,0.0],[-71.2435,-29.8908,0.0],[-71.2435,-29.8907,0.0],[-71.2435,-29.8907],[-71.2435,-29.8907,0.0],[-71.2433,-29.8899],[-71.2385,-29.8913],[-71.2385,-29.8914],[-71.2385,-29.8914],[-71.2384,-29.8919],[-71.2351,-29.8943],[-71.2351,-29.8943],[-71.234,-29.8928],[-71.2334,-29.8922],[-71.2285,-29.8915],[-71.2249,-29.8894],[-71.2263,-29.8852],[-71.2268,-29.882],[-71.2295,-29.88],[-71.2339,-29.8795],[-71.2349,-29.88],[-71.2394,-29.8796],[-71.2441,-29.8809],[-71.2466,-29.8824],[-71.2472,-29.8831]]]}"
42,"{""type"":""Polygon"",""coordinates"":[[[-71.2476,-29.8682],[-71.2472,-29.8698],[-71.2471,-29.8704],[-71.2462,-29.8716],[-71.2428,-29.8749],[-71.242,-29.8759],[-71.2415,-29.8765],[-71.2409,-29.8772],[-71.2404,-29.8777],[-71.2398,-29.8773],[-71.239,-29.8768],[-71.235,-29.8758],[-71.2339,-29.8756],[-71.2301,-29.8744],[-71.227,-29.8711],[-71.227,-29.8686],[-71.2293,-29.8669],[-71.2324,-29.8656],[-71.2341,-29.8642],[-71.2347,-29.8638],[-71.2382,-29.8626],[-71.2397,-29.8624],[-71.2405,-29.8625],[-71.2431,-29.8643],[-71.2454,-29.865],[-71.2463,-29.8658],[-71.2474,-29.8677],[-71.2476,-29.8682]]]}"
43,"{""type"":""Polygon"",""coordinates"":[[[-71.2235,-29.9158,0.0],[-71.2214,-29.9142],[-71.218,-29.9132],[-71.2174,-29.913,0.0],[-71.2135,-29.9129],[-71.212,-29.9138],[-71.2114,-29.9141],[-71.2107,-29.9146],[-71.2073,-29.9165],[-71.2051,-29.9166],[-71.2047,-29.9167],[-71.2031,-29.9175],[-71.2028,-29.918],[-71.2028,-29.9215],[-71.2016,-29.924],[-71.2027,-29.9246],[-71.2068,-29.9267],[-71.2083,-29.9276],[-71.2112,-29.9279],[-71.2148,-29.9249],[-71.2152,-29.9248],[-71.2155,-29.9245],[-71.2192,-29.9216],[-71.2205,-29.9208],[-71.2221,-29.9192],[-71.2223,-29.9189],[-71.2225,-29.9184],[-71.2235,-29.9158,0.0]]]}"
44,"{""type"":""Polygon"",""coordinates"":[[[-71.2769,-29.9495],[-71.274,-29.9473],[-71.2732,-29.9473],[-71.2692,-29.9448],[-71.269,-29.9442],[-71.2686,-29.9438],[-71.2644,-29.9427,0.0],[-71.2643,-29.9427],[-71.2602,-29.9451],[-71.2594,-29.9449],[-71.2586,-29.9464],[-71.2595,-29.9477],[-71.2598,-29.948],[-71.2604,-29.9488],[-71.2598,-29.9538],[-71.259,-29.9542],[-71.2587,-29.9544],[-71.2587,-29.9545],[-71.2587,-29.9546],[-71.2589,-29.9557],[-71.2614,-29.9577,0.0],[-71.2627,-29.9586,0.0],[-71.2639,-29.959],[-71.2669,-29.9594],[-71.2697,-29.9574],[-71.2718,-29.9557],[-71.2739,-29.9516],[-71.2762,-29.9502],[-71.2769,-29.9495]]]}"
45,"{""type"":""Polygon"",""coordinates"":[[[-71.336,-29.9809,0.0],[-71.3351,-29.9857],[-71.3351,-29.9869,0.0],[-71.335,-29.9871,0.0],[-71.3348,-29.9885],[-71.3347,-29.9891],[-71.334,-29.9907],[-71.3302,-29.9928],[-71.3281,-29.9929],[-71.325,-29.9923],[-71.3241,-29.9921],[-71.3232,-29.9914],[-71.3232,-29.9904],[-71.3249,-29.9892],[-71.3273,-29.9857],[-71.3268,-29.9809],[-71.3256,-29.9806],[-71.3255,-29.9806],[-71.3253,-29.9805],[-71.325,-29.9802],[-71.3245,-29.9796],[-71.3265,-29.9778],[-71.3305,-29.9777],[-71.3327,-29.9783],[-71.3351,-29.9802],[-71.3355,-29.9805],[-71.3358,-29.9808,0.0],[-71.336,-29.9809,0.0]]]}"
46,"{""type"":""Polygon"",""coordinates"":[[[-71.2491,-29.8725],[-71.2476,-29.8682],[-71.2474,-29.8677],[-71.2463,-29.8658],[-71.2458,-29.8655],[-71.2431,-29.8643],[-71.2405,-29.8625],[-71.2397,-29.8624],[-71.2382,-29.8626],[-71.2347,-29.8638],[-71.2344,-29.8641],[-71.2342,-29.8643],[-71.2331,-29.8653],[-71.2292,-29.8676],[-71.2282,-29.869],[-71.2286,-29.8703],[-71.2301,-29.8733],[-71.2302,-29.8736],[-71.2331,-29.876],[-71.2333,-29.8761,0.0],[-71.2353,-29.8774],[-71.2378,-29.8793],[-71.2381,-29.8795],[-71.2395,-29.8801,0.0],[-71.2408,-29.8806],[-71.2421,-29.8804],[-71.2448,-29.8767],[-71.2459,-29.8754],[-71.2491,-29.8725]]]}"
47,"{""type"":""Polygon"",""coordinates"":[[[-71.3467,-29.968],[-71.3462,-29.9635],[-71.3449,-29.9605],[-71.3425,-29.9598],[-71.3392,-29.9591],[-71.3344,-29.9597],[-71.3337,-29.9604],[-71.3336,-29.9609],[-71.3303,-29.9644],[-71.3297,-29.9654],[-71.3293,-29.9665],[-71.3292,-29.9699],[-71.3292,-29.97],[-71.3299,-29.9709],[-71.3328,-29.9743],[-71.3342,-29.9768],[-71.3346,-29.9774],[-71.3348,-29.9775],[-71.3374,-29.9769],[-71.3403,-29.9756],[-71.3402,-29.9747],[-71.3447,-29.9731],[-71.3457,-29.9719],[-71.3464,-29.9698],[-71.3467,-29.968]]]}"
48,"{""type"":""Polygon"",""coordinates"":[[[-71.2244,-29.9128],[-71.2239,-29.9146],[-71.2236,-29.9157,0.0],[-71.2226,-29.9183],[-71.2223,-29.9188],[-71.2221,-29.9192],[-71.2205,-29.9208],[-71.2192,-29.9216],[-71.2154,-29.9246],[-71.2152,-29.9248],[-71.2148,-29.9249],[-71.2111,-29.9258],[-71.2099,-29.9258],[-71.2082,-29.925],[-71.2044,-29.9232],[-71.2021,-29.9221],[-71.2019,-29.9219],[-71.2017,-29.9184],[-71.202,-29.918],[-71.2029,-29.9176],[-71.2047,-29.9167],[-71.2051,-29.9166],[-71.2073,-29.9165],[-71.2107,-29.9146],[-71.2114,-29.9141],[-71.212,-29.9138],[-71.2135,-29.9129],[-71.2149,-29.913],[-71.2188,-29.9124,0.0],[-71.2203,-29.9118,0.0],[-71.2203,-29.9118],[-71.2203,-29.9118],[-71.2206,-29.9117],[-71.2244,-29.9128]]]}"
49,"{""type"":""Polygon"",""coordinates"":[[[-71.2511,-29.8765],[-71.251,-29.8751],[-71.2505,-29.8742],[-71.2468,-29.8717],[-71.2454,-29.8708],[-71.2422,-29.8688,0.0],[-71.2402,-29.8675,0.0],[-71.2387,-29.8664],[-71.2386,-29.8664],[-71.2362,-29.869,0.0],[-71.2344,-29.8705,0.0],[-71.2323,-29.8728,0.0],[-71.2322,-29.8731],[-71.2297,-29.8772],[-71.2295,-29.8778],[-71.2291,-29.879],[-71.2289,-29.8794],[-71.2305,-29.8811],[-71.2316,-29.8817],[-71.2332,-29.8825],[-71.2359,-29.884],[-71.2399,-29.8857],[-71.2413,-29.8864],[-71.2426,-29.8869],[-71.2453,-29.8847],[-71.2457,-29.8836],[-71.2485,-29.8796],[-71.2493,-29.8792],[-71.2503,-29.878],[-71.2511,-29.8771],[-71.2511,-29.8765]]]}"
50,"{""type"":""Polygon"",""coordinates"":[[[-71.2447,-29.8744],[-71.2431,-29.8732],[-71.2406,-29.871],[-71.2376,-29.8688],[-71.2353,-29.8671],[-71.2339,-29.8671],[-71.2298,-29.868],[-71.2267,-29.871],[-71.2266,-29.8711],[-71.2258,-29.8758],[-71.2255,-29.8795],[-71.2249,-29.8809],[-71.2291,-29.8827],[-71.231,-29.884],[-71.2329,-29.8848],[-71.2361,-29.8847],[-71.2372,-29.884],[-71.238,-29.8831],[-71.2403,-29.8806],[-71.2428,-29.8769],[-71.2447,-29.8744]]]}"
51,"{""type"":""Polygon"",""coordinates"":[[[-71.2681,-29.9602],[-71.2674,-29.9593],[-71.2673,-29.9593],[-71.2648,-29.9581],[-71.2646,-29.9546],[-71.2645,-29.9528,0.0],[-71.2643,-29.9528,0.0],[-71.2633,-29.9527],[-71.2628,-29.9528],[-71.2627,-29.9528],[-71.2591,-29.955],[-71.2558,-29.9567],[-71.2528,-29.9562],[-71.2513,-29.9555],[-71.2499,-29.9551],[-71.247,-29.9586],[-71.247,-29.9591],[-71.2471,-29.9601],[-71.2474,-29.9613],[-71.2476,-29.9614],[-71.2477,-29.9615],[-71.2498,-29.963],[-71.2519,-29.9643,0.0],[-71.2542,-29.9661,0.0],[-71.2568,-29.968],[-71.2613,-29.9671],[-71.2623,-29.9666,0.0],[-71.2645,-29.9641],[-71.2666,-29.9617],[-71.2681,-29.9602]]]}"
52,"{""type"":""Polygon"",""coordinates"":[[[-71.349,-29.9818],[-71.3485,-29.98],[-71.3483,-29.9797],[-71.3481,-29.9795],[-71.3471,-29.9787],[-71.346,-29.9777],[-71.3439,-29.976],[-71.3411,-29.9732],[-71.3376,-29.9701],[-71.3365,-29.9701],[-71.336,-29.9707],[-71.3351,-29.9737],[-71.335,-29.9742],[-71.3346,-29.9756],[-71.3332,-29.9785],[-71.3312,-29.9807],[-71.3311,-29.9808],[-71.3333,-29.9852],[-71.3335,-29.9856],[-71.3342,-29.986,0.0],[-71.3343,-29.986],[-71.3346,-29.986],[-71.3395,-29.9864],[-71.3437,-29.9861],[-71.347,-29.9861],[-71.3486,-29.9849],[-71.349,-29.9818]]]}"
53,"{""type"":""Polygon"",""coordinates"":[[[-71.2555,-29.9215],[-71.2554,-29.9215,0.0],[-71.2554,-29.9214,0.0],[-71.2546,-29.9198],[-71.2546,-29.9197],[-71.2544,-29.9194],[-71.2532,-29.9184],[-71.2498,-29.9161],[-71.2466,-29.9142,0.0],[-71.244,-29.9134,0.0],[-71.2425,-29.9167],[-71.2432,-29.9199],[-71.2424,-29.9223],[-71.2418,-29.9245],[-71.2417,-29.9248],[-71.2403,-29.9284],[-71.2408,-29.9301],[-71.2431,-29.9309],[-71.2469,-29.9318],[-71.2489,-29.9323],[-71.2514,-29.933,0.0],[-71.2525,-29.9309,0.0],[-71.254,-29.928],[-71.2547,-29.9261],[-71.2554,-29.9218],[-71.2555,-29.9215]]]}"
54,"{""type"":""Polygon"",""coordinates"":[[[-71.2642,-29.9681],[-71.263,-29.9726],[-71.2633,-29.9775],[-71.2631,-29.9785],[-71.263,-29.9786],[-71.2587,-29.9782],[-71.255,-29.9785],[-71.2541,-29.9786],[-71.253,-29.9786],[-71.2526,-29.9787],[-71.2513,-29.9787],[-71.2511,-29.9786],[-71.2518,-29.9748],[-71.2498,-29.973],[-71.2497,-29.973],[-71.2497,-29.9728],[-71.2485,-29.9691],[-71.2517,-29.9663],[-71.2523,-29.9656,0.0],[-71.2536,-29.9643],[-71.2562,-29.9623,0.0],[-71.2605,-29.9641],[-71.2625,-29.9662],[-71.2629,-29.9666],[-71.2634,-29.9671],[-71.2642,-29.9681]]]}"
55,"{""type"":""Polygon"",""coordinates"":[[[-71.2779,-29.9498],[-71.2741,-29.9473],[-71.2727,-29.9465],[-71.2686,-29.9438],[-71.2653,-29.9419],[-71.2637,-29.9419],[-71.2632,-29.9436,0.0],[-71.2597,-29.9452],[-71.2589,-29.9468],[-71.2595,-29.9477],[-71.2598,-29.948],[-71.2604,-29.9488],[-71.2598,-29.9538],[-71.259,-29.9542],[-71.2587,-29.9544],[-71.2587,-29.9545],[-71.2586,-29.9565],[-71.2602,-29.9578,0.0],[-71.2628,-29.9597,0.0],[-71.2639,-29.96],[-71.2666,-29.9605],[-71.2697,-29.9585],[-71.2705,-29.9579],[-71.2731,-29.9557],[-71.2739,-29.9516],[-71.2767,-29.9504],[-71.2779,-29.9498]]]}"
56,"{""type"":""Polygon"",""coordinates"":[[[-71.2602,-29.9563],[-71.2598,-29.9564],[-71.2586,-29.9565],[-71.2574,-29.9566],[-71.2528,-29.9562],[-71.2513,-29.9555],[-71.2484,-29.9538],[-71.2474,-29.9538],[-71.2471,-29.9538],[-71.245,-29.954],[-71.2436,-29.9549],[-71.2426,-29.9559],[-71.2426,-29.957],[-71.2436,-29.9617],[-71.2435,-29.9622],[-71.243,-29.9638],[-71.2441,-29.9633],[-71.2486,-29.9652],[-71.2504,-29.9662],[-71.2509,-29.9665,0.0],[-71.2511,-29.9663,0.0],[-71.2523,-29.965,0.0],[-71.2557,-29.9616,0.0],[-71.2576,-29.9595],[-71.2602,-29.9563]]]}"
57,"{""type"":""Polygon"",""coordinates"":[[[-71.24,-29.886],[-71.2371,-29.8834],[-71.2356,-29.8826],[-71.2344,-29.882],[-71.2304,-29.8824,0.0],[-71.2304,-29.8824,0.0],[-71.2303,-29.8824,0.0],[-71.2294,-29.883],[-71.2267,-29.8855],[-71.2243,-29.8865],[-71.2236,-29.8873],[-71.2212,-29.8899],[-71.2228,-29.8909],[-71.2263,-29.8923],[-71.2294,-29.8927],[-71.2297,-29.8927],[-71.2345,-29.8934],[-71.2378,-29.8908],[-71.2391,-29.8871],[-71.24,-29.886],[-71.24,-29.886]]]}"
58,"{""type"":""Polygon"",""coordinates"":[[[-71.2599,-29.9564],[-71.2576,-29.9595],[-71.2562,-29.9616],[-71.2535,-29.9642],[-71.2523,-29.9655,0.0],[-71.2516,-29.9663,0.0],[-71.2511,-29.9667],[-71.2507,-29.9667],[-71.2501,-29.9664],[-71.2487,-29.9655],[-71.2487,-29.9655],[-71.2485,-29.9651],[-71.2441,-29.9633],[-71.2426,-29.9639],[-71.2425,-29.9639],[-71.2432,-29.9618],[-71.2426,-29.957],[-71.2426,-29.9559],[-71.2436,-29.9549],[-71.245,-29.954],[-71.2471,-29.9538],[-71.2474,-29.9538],[-71.2484,-29.9538],[-71.2513,-29.9555],[-71.2528,-29.9562],[-71.2574,-29.9566],[-71.2586,-29.9565],[-71.2598,-29.9564],[-71.2599,-29.9564]]]}"
59,"{""type"":""Polygon"",""coordinates"":[[[-71.2653,-29.9642],[-71.2629,-29.9669,0.0],[-71.2621,-29.968],[-71.2594,-29.9708,0.0],[-71.2579,-29.9725],[-71.2576,-29.9728],[-71.2575,-29.9728],[-71.2571,-29.9725],[-71.2531,-29.9698],[-71.2517,-29.9689],[-71.2491,-29.966],[-71.2487,-29.9655],[-71.2451,-29.963],[-71.2453,-29.9619],[-71.2462,-29.958],[-71.2503,-29.9556,0.0],[-71.2507,-29.9554],[-71.2513,-29.9555,0.0],[-71.2528,-29.9562],[-71.2572,-29.9566],[-71.26,-29.9586,0.0],[-71.2639,-29.9609],[-71.2653,-29.9642]]]}"
60,"{""type"":""Polygon"",""coordinates"":[[[-71.3385,-29.9712],[-71.3384,-29.9692],[-71.3356,-29.9674],[-71.3313,-29.966],[-71.331,-29.966],[-71.3308,-29.9659],[-71.3299,-29.9658,0.0],[-71.326,-29.9673,0.0],[-71.3234,-29.9667],[-71.3229,-29.9665],[-71.3226,-29.9664],[-71.3224,-29.9665],[-71.3201,-29.9675],[-71.3189,-29.9694],[-71.3189,-29.9708],[-71.3191,-29.972],[-71.3192,-29.9721],[-71.3207,-29.9743],[-71.3221,-29.976],[-71.3242,-29.9786],[-71.3251,-29.9791],[-71.3298,-29.9809],[-71.3312,-29.9815],[-71.3326,-29.9811,0.0],[-71.3332,-29.9807,0.0],[-71.3344,-29.9788],[-71.3349,-29.9778],[-71.3348,-29.9775],[-71.3347,-29.9773],[-71.3343,-29.9767],[-71.3363,-29.9722],[-71.3364,-29.9722],[-71.3385,-29.9712]]]}"
61,"{""type"":""Polygon"",""coordinates"":[[[-71.2545,-29.8777],[-71.2545,-29.8777],[-71.2545,-29.8775],[-71.2536,-29.8756],[-71.252,-29.8737],[-71.2511,-29.8729],[-71.2479,-29.8715],[-71.2457,-29.8701],[-71.2453,-29.8698],[-71.2452,-29.8698],[-71.2428,-29.8699],[-71.2424,-29.8701,0.0],[-71.2419,-29.8703],[-71.2407,-29.8714,0.0],[-71.2399,-29.8721],[-71.2399,-29.8722],[-71.2378,-29.8744],[-71.2369,-29.8753,0.0],[-71.2352,-29.8777],[-71.2336,-29.8816],[-71.2329,-29.8831],[-71.2341,-29.884],[-71.2383,-29.8862],[-71.2397,-29.887],[-71.2403,-29.8874],[-71.2425,-29.8887],[-71.2469,-29.8888],[-71.2482,-29.8872,0.0],[-71.2511,-29.8842],[-71.2529,-29.8812],[-71.2544,-29.8779],[-71.2545,-29.8777]]]}"
62,"{""type"":""Polygon"",""coordinates"":[[[-71.2615,-29.9056],[-71.2603,-29.9021],[-71.2599,-29.9017],[-71.259,-29.9011],[-71.2569,-29.8992],[-71.2549,-29.8967],[-71.2539,-29.8962],[-71.2538,-29.8962],[-71.2537,-29.8962],[-71.2537,-29.8962],[-71.2536,-29.8962],[-71.2535,-29.8962],[-71.2534,-29.8963],[-71.2533,-29.8963],[-71.2523,-29.8969],[-71.2506,-29.8974],[-71.2494,-29.8977],[-71.2458,-29.8958],[-71.2423,-29.8993],[-71.2409,-29.9004],[-71.2406,-29.901],[-71.2401,-29.9019],[-71.2407,-29.9048],[-71.242,-29.9073],[-71.245,-29.9093],[-71.2461,-29.9101,0.0],[-71.2469,-29.9107,0.0],[-71.2501,-29.9123,0.0],[-71.2511,-29.9128],[-71.2512,-29.9128],[-71.254,-29.913],[-71.256,-29.9116],[-71.2585,-29.9089],[-71.2612,-29.9059],[-71.2615,-29.9056]]]}"
63,"{""type"":""Polygon"",""coordinates"":[[[-71.337,-29.9702],[-71.3348,-29.968],[-71.3345,-29.9678],[-71.333,-29.9669,0.0],[-71.3323,-29.9665],[-71.3317,-29.9662],[-71.3315,-29.9661],[-71.3313,-29.966],[-71.331,-29.966],[-71.3308,-29.9659],[-71.3299,-29.9658,0.0],[-71.326,-29.9673,0.0],[-71.3234,-29.9667],[-71.3229,-29.9665],[-71.3217,-29.966],[-71.3211,-29.9657],[-71.3207,-29.9657],[-71.3197,-29.9662],[-71.3194,-29.9664],[-71.3169,-29.9682],[-71.3165,-29.9704],[-71.3173,-29.975],[-71.3203,-29.976],[-71.3242,-29.9786],[-71.3248,-29.9789],[-71.3249,-29.979],[-71.3253,-29.9789],[-71.3287,-29.9778],[-71.3304,-29.9775,0.0],[-71.3325,-29.977],[-71.3329,-29.9751],[-71.333,-29.9747],[-71.3346,-29.9713],[-71.3367,-29.9705],[-71.337,-29.9702]]]}"
