"ID","walkshed.text"
84,"{""type"":""Polygon"",""coordinates"":[[[-70.5464,-33.4173],[-70.5426,-33.4199],[-70.542,-33.4203],[-70.538,-33.4232,0.0],[-70.5354,-33.4245],[-70.5344,-33.4246,0.0],[-70.5296,-33.4255,0.0],[-70.528,-33.424],[-70.5271,-33.4197],[-70.5269,-33.4191],[-70.5269,-33.4145],[-70.5259,-33.4133],[-70.5255,-33.4125],[-70.5255,-33.4124,0.0],[-70.5255,-33.4124],[-70.5274,-33.4125],[-70.5309,-33.4114],[-70.5328,-33.409],[-70.5338,-33.4079],[-70.5345,-33.4074],[-70.5363,-33.4065],[-70.5379,-33.4059,0.0],[-70.5386,-33.4074],[-70.5417,-33.4105,0.0],[-70.5441,-33.4136],[-70.5449,-33.4146],[-70.5464,-33.4173]]]}"
85,"{""type"":""Polygon"",""coordinates"":[[[-70.5894,-33.3843],[-70.5894,-33.3845],[-70.5884,-33.3894],[-70.5882,-33.3905],[-70.5879,-33.3914],[-70.5865,-33.3962],[-70.5861,-33.3963],[-70.5832,-33.3968,0.0],[-70.5816,-33.3965,0.0],[-70.5775,-33.3957],[-70.5761,-33.3934],[-70.5722,-33.3939,0.0],[-70.5721,-33.394,0.0],[-70.5713,-33.393],[-70.57,-33.3911,0.0],[-70.5696,-33.3904],[-70.5692,-33.3894,0.0],[-70.5688,-33.3865],[-70.5696,-33.3854],[-70.5715,-33.3816],[-70.5735,-33.3809],[-70.5746,-33.3805],[-70.5787,-33.3815],[-70.5806,-33.3817],[-70.5815,-33.3818],[-70.582,-33.3819],[-70.5868,-33.3826],[-70.5875,-33.3828],[-70.5879,-33.3829],[-70.5884,-33.383],[-70.5886,-33.3831],[-70.5894,-33.3843]]]}"
86,"{""type"":""Polygon"",""coordinates"":[[[-70.543,-33.4276],[-70.5413,-33.4292],[-70.541,-33.4295],[-70.5391,-33.4308,0.0],[-70.5377,-33.4314],[-70.5359,-33.4319],[-70.5346,-33.4322],[-70.5345,-33.4322],[-70.5345,-33.4322],[-70.5327,-33.4311],[-70.531,-33.4288],[-70.5265,-33.4298],[-70.5259,-33.4298],[-70.5253,-33.4298],[-70.5244,-33.4298],[-70.5236,-33.4298],[-70.5243,-33.4277],[-70.5236,-33.4231],[-70.5236,-33.4231],[-70.5236,-33.423],[-70.5239,-33.4222],[-70.5281,-33.4196],[-70.5293,-33.417],[-70.5294,-33.4168,0.0],[-70.5296,-33.4167,0.0],[-70.5333,-33.4181],[-70.5356,-33.4185],[-70.5358,-33.4186],[-70.5378,-33.4201,0.0],[-70.54,-33.4222],[-70.542,-33.424],[-70.5422,-33.4242],[-70.543,-33.4276]]]}"
87,"{""type"":""Polygon"",""coordinates"":[[[-70.5192,-33.3528,0.0],[-70.5188,-33.3523,0.0],[-70.5154,-33.3503],[-70.5119,-33.3467],[-70.5113,-33.3461],[-70.5095,-33.3454],[-70.5088,-33.3461],[-70.5091,-33.347],[-70.5089,-33.3488],[-70.5041,-33.3482],[-70.5039,-33.3476],[-70.5038,-33.3475],[-70.5038,-33.3475],[-70.5004,-33.3508],[-70.5002,-33.351],[-70.4993,-33.3542],[-70.4994,-33.3551],[-70.4995,-33.3568],[-70.5015,-33.36],[-70.5029,-33.3613],[-70.5066,-33.3635,0.0],[-70.5087,-33.3623,0.0],[-70.511,-33.3611,0.0],[-70.5156,-33.3598],[-70.5158,-33.3598],[-70.5176,-33.3569],[-70.5192,-33.3528,0.0]]]}"
88,"{""type"":""Polygon"",""coordinates"":[[[-70.5082,-33.3702,0.0],[-70.5064,-33.3667],[-70.5061,-33.3653],[-70.506,-33.3653],[-70.505,-33.3646],[-70.5044,-33.3645],[-70.503,-33.3644],[-70.5023,-33.3643],[-70.498,-33.3623],[-70.4974,-33.362,0.0],[-70.4974,-33.362,0.0],[-70.4972,-33.362,0.0],[-70.4971,-33.3619,0.0],[-70.4966,-33.3618,0.0],[-70.495,-33.3619],[-70.4911,-33.3588],[-70.4911,-33.359],[-70.4911,-33.3592],[-70.4877,-33.3627],[-70.4871,-33.3628],[-70.4844,-33.3643],[-70.4877,-33.3658],[-70.4897,-33.366],[-70.4924,-33.3687],[-70.4936,-33.373],[-70.4952,-33.3754],[-70.4979,-33.3763],[-70.4992,-33.3754],[-70.5011,-33.3739],[-70.5042,-33.3721],[-70.5077,-33.3706],[-70.5081,-33.3703],[-70.5082,-33.3702,0.0]]]}"
89,"{""type"":""Polygon"",""coordinates"":[[[-70.5165,-33.3659,0.0],[-70.5156,-33.3623],[-70.5155,-33.3619,0.0],[-70.5154,-33.3618,0.0],[-70.5143,-33.3603],[-70.5121,-33.3574],[-70.5111,-33.3552],[-70.5104,-33.353,0.0],[-70.5092,-33.3526],[-70.5062,-33.352,0.0],[-70.5037,-33.354],[-70.4998,-33.3553],[-70.4997,-33.3554],[-70.4998,-33.3566],[-70.5015,-33.36],[-70.4974,-33.362,0.0],[-70.4972,-33.362,0.0],[-70.4971,-33.3619,0.0],[-70.4969,-33.3619,0.0],[-70.4966,-33.3618,0.0],[-70.495,-33.3619,0.0],[-70.4944,-33.3619,0.0],[-70.4943,-33.3619,0.0],[-70.4941,-33.3619,0.0],[-70.4933,-33.3622],[-70.4933,-33.3622,0.0],[-70.4933,-33.3622,0.0],[-70.4933,-33.3622,0.0],[-70.4933,-33.3622,0.0],[-70.4933,-33.3622,0.0],[-70.4933,-33.3622,0.0],[-70.4934,-33.3623],[-70.4979,-33.3639],[-70.4997,-33.3664],[-70.5028,-33.3678],[-70.5046,-33.3676],[-70.5086,-33.3668],[-70.5096,-33.3687],[-70.5116,-33.3681],[-70.5129,-33.3666,0.0],[-70.5165,-33.3659,0.0]]]}"
90,"{""type"":""Polygon"",""coordinates"":[[[-70.5519,-33.4085,0.0],[-70.5518,-33.4084],[-70.5505,-33.4057],[-70.5485,-33.4015],[-70.5479,-33.4003],[-70.5444,-33.3978,0.0],[-70.5433,-33.3968],[-70.5412,-33.3953],[-70.541,-33.3953],[-70.5399,-33.3962],[-70.5399,-33.3966],[-70.5399,-33.3976],[-70.54,-33.4007],[-70.5353,-33.4003],[-70.535,-33.3997],[-70.535,-33.3992],[-70.5349,-33.3986],[-70.5349,-33.398],[-70.5349,-33.3973],[-70.5348,-33.397],[-70.5345,-33.397],[-70.533,-33.3975],[-70.5317,-33.3987],[-70.5294,-33.4009],[-70.5298,-33.4026],[-70.5304,-33.4034],[-70.5305,-33.4036],[-70.5327,-33.4073],[-70.5326,-33.4096],[-70.534,-33.4124],[-70.535,-33.4133,0.0],[-70.5377,-33.4141],[-70.5402,-33.4138,0.0],[-70.5419,-33.413],[-70.5461,-33.4121],[-70.5468,-33.4122],[-70.5487,-33.4107],[-70.5517,-33.4086,0.0],[-70.5519,-33.4085,0.0]]]}"
91,"{""type"":""Polygon"",""coordinates"":[[[-70.6419,-33.4475],[-70.6413,-33.4428],[-70.6391,-33.4416,0.0],[-70.6358,-33.4386],[-70.6352,-33.4373],[-70.6341,-33.4369],[-70.6329,-33.4368],[-70.6309,-33.437],[-70.6307,-33.437,0.0],[-70.6276,-33.4386,0.0],[-70.6246,-33.4401,0.0],[-70.6232,-33.4408,0.0],[-70.6209,-33.4424],[-70.6191,-33.445],[-70.6193,-33.4454],[-70.6201,-33.4464],[-70.6201,-33.4464],[-70.621,-33.4475],[-70.6219,-33.449,0.0],[-70.6239,-33.453,0.0],[-70.6265,-33.4557],[-70.6272,-33.4563,0.0],[-70.6313,-33.4557],[-70.6338,-33.4539],[-70.638,-33.4522],[-70.6419,-33.45],[-70.6419,-33.4475]]]}"
92,"{""type"":""Polygon"",""coordinates"":[[[-70.6234,-33.425],[-70.6231,-33.4235],[-70.6228,-33.4228],[-70.6217,-33.4196],[-70.6214,-33.419],[-70.6209,-33.4182],[-70.6171,-33.416],[-70.6123,-33.4163],[-70.6083,-33.4164],[-70.6083,-33.4164],[-70.6074,-33.4165],[-70.6071,-33.4165],[-70.6069,-33.4166],[-70.6052,-33.4173],[-70.6044,-33.4193,0.0],[-70.6042,-33.4231],[-70.605,-33.4262],[-70.6056,-33.4273],[-70.607,-33.4294],[-70.6083,-33.4312,0.0],[-70.609,-33.4322],[-70.6091,-33.4323],[-70.6109,-33.4343],[-70.6157,-33.4333],[-70.6178,-33.4325,0.0],[-70.6208,-33.4316,0.0],[-70.6233,-33.4308,0.0],[-70.6234,-33.4305],[-70.6234,-33.4304],[-70.6233,-33.4293],[-70.6234,-33.425]]]}"
93,"{""type"":""Polygon"",""coordinates"":[[[-70.6374,-33.4464],[-70.6367,-33.4444],[-70.6362,-33.4432,0.0],[-70.6345,-33.4401,0.0],[-70.6328,-33.4378,0.0],[-70.6312,-33.4362,0.0],[-70.6295,-33.434,0.0],[-70.6266,-33.4337],[-70.6265,-33.4337],[-70.6265,-33.4337],[-70.6228,-33.435],[-70.6188,-33.4378],[-70.6174,-33.4385],[-70.6161,-33.4394,0.0],[-70.6143,-33.4414],[-70.6162,-33.446],[-70.6163,-33.4461],[-70.6182,-33.4497],[-70.6211,-33.4517,0.0],[-70.6223,-33.4536],[-70.6224,-33.4537],[-70.6258,-33.4523],[-70.6273,-33.4517,0.0],[-70.6311,-33.4497],[-70.6343,-33.4479,0.0],[-70.6374,-33.4464]]]}"
94,"{""type"":""Polygon"",""coordinates"":[[[-70.6315,-33.4363,0.0],[-70.6315,-33.4353],[-70.6314,-33.4346],[-70.6308,-33.4308],[-70.6308,-33.4305],[-70.6294,-33.4288],[-70.6282,-33.4276],[-70.6279,-33.4273],[-70.6261,-33.4274],[-70.6217,-33.425],[-70.6215,-33.4248],[-70.6213,-33.4245],[-70.6207,-33.4241],[-70.6184,-33.4224],[-70.6171,-33.4227],[-70.6129,-33.424,0.0],[-70.6122,-33.4247,0.0],[-70.6121,-33.4257,0.0],[-70.6128,-33.4272],[-70.6118,-33.4319,0.0],[-70.613,-33.434],[-70.6136,-33.435],[-70.6154,-33.4374,0.0],[-70.6159,-33.438,0.0],[-70.6182,-33.4404],[-70.6217,-33.4392,0.0],[-70.625,-33.4387,0.0],[-70.6278,-33.4379],[-70.6309,-33.4367,0.0],[-70.6315,-33.4363,0.0]]]}"
95,"{""type"":""Polygon"",""coordinates"":[[[-70.6157,-33.4266,0.0],[-70.6155,-33.4249,0.0],[-70.6144,-33.4214,0.0],[-70.6135,-33.4174],[-70.6122,-33.4157],[-70.61,-33.415],[-70.6075,-33.4137],[-70.603,-33.4121],[-70.6003,-33.4148],[-70.5965,-33.4167],[-70.5964,-33.4168,0.0],[-70.5956,-33.4187],[-70.5934,-33.421],[-70.5933,-33.4212],[-70.5941,-33.4234],[-70.5949,-33.4252],[-70.598,-33.4277],[-70.599,-33.4292],[-70.6019,-33.4327],[-70.6041,-33.4317],[-70.6059,-33.4307,0.0],[-70.61,-33.4286,0.0],[-70.6128,-33.4272,0.0],[-70.6157,-33.4266,0.0]]]}"
96,"{""type"":""Polygon"",""coordinates"":[[[-70.6131,-33.4376],[-70.6106,-33.4335],[-70.6095,-33.4314],[-70.6074,-33.4284],[-70.6058,-33.4266],[-70.6042,-33.4245],[-70.6033,-33.425],[-70.6017,-33.4258],[-70.6004,-33.4265,0.0],[-70.5965,-33.4286],[-70.5959,-33.4289],[-70.594,-33.4297],[-70.5902,-33.4314],[-70.5897,-33.4316],[-70.5896,-33.4352],[-70.5908,-33.437],[-70.5925,-33.4401],[-70.5941,-33.4413],[-70.5959,-33.4429,0.0],[-70.5975,-33.4451,0.0],[-70.5989,-33.4461,0.0],[-70.603,-33.4442],[-70.6042,-33.4435],[-70.6073,-33.4415,0.0],[-70.6087,-33.4405],[-70.6116,-33.4386,0.0],[-70.6131,-33.4376]]]}"
97,"{""type"":""Polygon"",""coordinates"":[[[-70.6279,-33.4307],[-70.6278,-33.4307],[-70.6269,-33.4305],[-70.6238,-33.429],[-70.6221,-33.4261],[-70.6217,-33.425],[-70.6215,-33.4248],[-70.6213,-33.4245],[-70.6207,-33.4241],[-70.6206,-33.424],[-70.6197,-33.4236],[-70.6188,-33.4235],[-70.614,-33.4245],[-70.6135,-33.4245,0.0],[-70.6119,-33.4245],[-70.6116,-33.4253],[-70.6116,-33.4253],[-70.6116,-33.4255],[-70.608,-33.4289],[-70.6068,-33.4299],[-70.606,-33.4307],[-70.6071,-33.4327],[-70.6084,-33.4348,0.0],[-70.6112,-33.4386],[-70.6131,-33.4412],[-70.6145,-33.4426,0.0],[-70.6148,-33.4429,0.0],[-70.618,-33.4414],[-70.6197,-33.4405],[-70.6206,-33.4401],[-70.6222,-33.4392,0.0],[-70.6259,-33.4361],[-70.6275,-33.4346,0.0],[-70.6275,-33.4344,0.0],[-70.6279,-33.4307]]]}"
98,"{""type"":""Polygon"",""coordinates"":[[[-70.6234,-33.4334,0.0],[-70.6233,-33.435],[-70.6219,-33.4381,0.0],[-70.6186,-33.4397],[-70.6184,-33.4398],[-70.6151,-33.4414],[-70.6128,-33.4421],[-70.6084,-33.4405],[-70.6077,-33.4409],[-70.607,-33.4415,0.0],[-70.6069,-33.4415,0.0],[-70.6068,-33.4415,0.0],[-70.6056,-33.4401],[-70.6038,-33.4378],[-70.6014,-33.4346],[-70.6,-33.432],[-70.6014,-33.4297],[-70.6018,-33.4295],[-70.603,-33.4289],[-70.6058,-33.4276,0.0],[-70.608,-33.4265,0.0],[-70.6107,-33.4251],[-70.6123,-33.4236],[-70.6124,-33.4236],[-70.6145,-33.4241],[-70.6159,-33.4245],[-70.6184,-33.4272],[-70.6203,-33.4288],[-70.621,-33.4298,0.0],[-70.6234,-33.4334,0.0]]]}"
99,"{""type"":""Polygon"",""coordinates"":[[[-70.6979,-33.5883],[-70.6979,-33.5895],[-70.6971,-33.5907],[-70.6951,-33.5934,0.0],[-70.6942,-33.5944,0.0],[-70.6932,-33.5939],[-70.6895,-33.5966],[-70.6892,-33.597],[-70.6889,-33.5975],[-70.6889,-33.5976],[-70.6887,-33.5981],[-70.6884,-33.5985],[-70.6879,-33.5993,0.0],[-70.6853,-33.5985],[-70.6806,-33.5976,0.0],[-70.6771,-33.5956],[-70.6754,-33.5947],[-70.6752,-33.5946],[-70.6768,-33.5918],[-70.6782,-33.588],[-70.6793,-33.585],[-70.6797,-33.584],[-70.6837,-33.5816,0.0],[-70.6863,-33.5823,0.0],[-70.6899,-33.5832],[-70.6936,-33.5834],[-70.6944,-33.5834],[-70.695,-33.5836,0.0],[-70.6978,-33.5862],[-70.6979,-33.5883]]]}"
100,"{""type"":""Polygon"",""coordinates"":[[[-70.6413,-33.4528,0.0],[-70.6413,-33.4507],[-70.6411,-33.4497],[-70.6404,-33.4484],[-70.6388,-33.4457],[-70.6377,-33.4431],[-70.6345,-33.4398,0.0],[-70.6308,-33.4411,0.0],[-70.6285,-33.4423],[-70.6279,-33.4427],[-70.6244,-33.4449],[-70.6227,-33.4457,0.0],[-70.6195,-33.4474],[-70.6206,-33.4502,0.0],[-70.6204,-33.4527],[-70.6204,-33.4534,0.0],[-70.6206,-33.4542],[-70.6219,-33.4567],[-70.6242,-33.4581,0.0],[-70.6262,-33.4592],[-70.6264,-33.4592],[-70.6301,-33.46,0.0],[-70.6327,-33.4586,0.0],[-70.6364,-33.4568,0.0],[-70.6371,-33.4564,0.0],[-70.6395,-33.455],[-70.6413,-33.4528,0.0]]]}"
101,"{""type"":""Polygon"",""coordinates"":[[[-70.5758,-33.4532],[-70.5755,-33.4539],[-70.5755,-33.454],[-70.5726,-33.4568],[-70.5719,-33.4578],[-70.5689,-33.4594,0.0],[-70.5672,-33.4605,0.0],[-70.5657,-33.4613],[-70.5652,-33.4616],[-70.5628,-33.4619],[-70.5599,-33.4607],[-70.5589,-33.46],[-70.5546,-33.4585],[-70.5544,-33.4584],[-70.5531,-33.4541],[-70.5525,-33.4535],[-70.5514,-33.4525,0.0],[-70.5503,-33.4511],[-70.5503,-33.4511],[-70.5534,-33.448],[-70.5551,-33.4469],[-70.556,-33.4463,0.0],[-70.5566,-33.446,0.0],[-70.5612,-33.4457,0.0],[-70.5646,-33.4446],[-70.5647,-33.4446],[-70.5678,-33.444],[-70.5684,-33.4452],[-70.5717,-33.448],[-70.5738,-33.4518],[-70.5758,-33.4532]]]}"
102,"{""type"":""Polygon"",""coordinates"":[[[-70.5498,-33.4511],[-70.547,-33.4489,0.0],[-70.5435,-33.4461,0.0],[-70.5411,-33.4454],[-70.5402,-33.4452],[-70.5361,-33.4443,0.0],[-70.5361,-33.4443,0.0],[-70.536,-33.4454],[-70.5347,-33.4483],[-70.5324,-33.4498],[-70.5296,-33.4478],[-70.5293,-33.4477],[-70.5287,-33.4483],[-70.5285,-33.4487],[-70.5277,-33.4501],[-70.525,-33.4522],[-70.5244,-33.4532],[-70.5263,-33.4544],[-70.53,-33.4569],[-70.5334,-33.4598],[-70.5344,-33.4604,0.0],[-70.5376,-33.4588],[-70.5412,-33.4601,0.0],[-70.5429,-33.4583,0.0],[-70.545,-33.4565],[-70.548,-33.4527],[-70.5491,-33.4517],[-70.5498,-33.4511],[-70.5498,-33.4511]]]}"
103,"{""type"":""Polygon"",""coordinates"":[[[-70.5626,-33.4527,0.0],[-70.5622,-33.453],[-70.5613,-33.4535],[-70.56,-33.4544,0.0],[-70.5587,-33.4546],[-70.5571,-33.4549],[-70.5542,-33.4579],[-70.5532,-33.4594,0.0],[-70.5528,-33.46,0.0],[-70.5527,-33.46,0.0],[-70.5527,-33.46,0.0],[-70.5525,-33.4604],[-70.5524,-33.4604,0.0],[-70.5524,-33.4605,0.0],[-70.5524,-33.4605,0.0],[-70.5524,-33.4605,0.0],[-70.5524,-33.4605,0.0],[-70.5524,-33.4605,0.0],[-70.5524,-33.4605,0.0],[-70.55,-33.4594],[-70.5487,-33.4553],[-70.545,-33.4564,0.0],[-70.5435,-33.4555,0.0],[-70.5403,-33.4539,0.0],[-70.5372,-33.4519,0.0],[-70.5388,-33.4481],[-70.5408,-33.4461],[-70.5435,-33.4448,0.0],[-70.5472,-33.4453],[-70.5485,-33.444],[-70.5511,-33.4429],[-70.5532,-33.4422,0.0],[-70.5536,-33.4425,0.0],[-70.5567,-33.4457,0.0],[-70.5598,-33.4478],[-70.5603,-33.4482],[-70.5607,-33.4488],[-70.5612,-33.4497,0.0],[-70.5626,-33.4527,0.0]]]}"
104,"{""type"":""Polygon"",""coordinates"":[[[-70.5754,-33.4481,0.0],[-70.5741,-33.447],[-70.5719,-33.4439],[-70.5707,-33.4409,0.0],[-70.5672,-33.4411,0.0],[-70.5643,-33.4426],[-70.5619,-33.4428,0.0],[-70.5596,-33.4441,0.0],[-70.5566,-33.4455],[-70.5562,-33.4471],[-70.5561,-33.4477],[-70.5536,-33.4515,0.0],[-70.5536,-33.4516,0.0],[-70.5562,-33.4559],[-70.5562,-33.4561,0.0],[-70.5607,-33.4571],[-70.5617,-33.4577],[-70.5638,-33.4579],[-70.5681,-33.4555],[-70.5717,-33.4535,0.0],[-70.5735,-33.4521],[-70.5752,-33.4506,0.0],[-70.5754,-33.4481,0.0]]]}"
105,"{""type"":""Polygon"",""coordinates"":[[[-70.5443,-33.4381],[-70.5433,-33.4419],[-70.5412,-33.4462],[-70.5393,-33.4489],[-70.5392,-33.4489],[-70.5346,-33.4484],[-70.5307,-33.4469],[-70.5294,-33.448],[-70.5293,-33.448],[-70.5287,-33.4481],[-70.5285,-33.448],[-70.5284,-33.4479],[-70.5278,-33.4473],[-70.5264,-33.4443],[-70.5227,-33.443],[-70.5238,-33.4393],[-70.5227,-33.4352],[-70.5265,-33.4325],[-70.5273,-33.4321],[-70.5305,-33.4317],[-70.5326,-33.4328],[-70.5372,-33.4333],[-70.5385,-33.4319],[-70.5388,-33.432,0.0],[-70.5419,-33.435],[-70.5438,-33.4365],[-70.5443,-33.4381]]]}"
106,"{""type"":""Polygon"",""coordinates"":[[[-70.5827,-33.4585],[-70.5824,-33.4589],[-70.5811,-33.4607],[-70.5792,-33.4636],[-70.578,-33.4655],[-70.5761,-33.4682],[-70.5759,-33.4685,0.0],[-70.5747,-33.4688,0.0],[-70.5728,-33.4678],[-70.5691,-33.4663],[-70.5649,-33.4642],[-70.5646,-33.4641],[-70.563,-33.4636,0.0],[-70.5615,-33.4627],[-70.5614,-33.4626],[-70.5613,-33.4626],[-70.5601,-33.4599],[-70.5608,-33.4591],[-70.562,-33.4548,0.0],[-70.5638,-33.4527,0.0],[-70.5673,-33.4506],[-70.5712,-33.448,0.0],[-70.5716,-33.4478,0.0],[-70.5719,-33.448,0.0],[-70.5719,-33.4481,0.0],[-70.5736,-33.4501],[-70.5764,-33.4516,0.0],[-70.5802,-33.4527,0.0],[-70.5818,-33.4535],[-70.5822,-33.4547],[-70.5822,-33.4548],[-70.5827,-33.4585]]]}"
107,"{""type"":""Polygon"",""coordinates"":[[[-70.6503,-33.4861],[-70.65,-33.4865],[-70.6489,-33.488],[-70.6477,-33.4896,0.0],[-70.6466,-33.4911],[-70.6453,-33.4928],[-70.6423,-33.4944,0.0],[-70.6398,-33.4962,0.0],[-70.6395,-33.4964,0.0],[-70.6364,-33.4976],[-70.636,-33.4976],[-70.6327,-33.4958,0.0],[-70.6292,-33.4941],[-70.6273,-33.4917,0.0],[-70.6259,-33.4903,0.0],[-70.6283,-33.486],[-70.6294,-33.4845],[-70.6315,-33.4822],[-70.6337,-33.4804,0.0],[-70.637,-33.4805],[-70.6416,-33.4798,0.0],[-70.6429,-33.4806,0.0],[-70.646,-33.483],[-70.6498,-33.4859,0.0],[-70.6503,-33.4861]]]}"
108,"{""type"":""Polygon"",""coordinates"":[[[-70.5696,-33.4599,0.0],[-70.5685,-33.4585],[-70.5644,-33.4568],[-70.5638,-33.4564],[-70.562,-33.4548],[-70.5611,-33.454],[-70.5602,-33.453],[-70.5588,-33.4524],[-70.5587,-33.4526,0.0],[-70.5587,-33.4526,0.0],[-70.5587,-33.4526,0.0],[-70.5587,-33.4526,0.0],[-70.5587,-33.4526,0.0],[-70.5587,-33.4526,0.0],[-70.5586,-33.4527,0.0],[-70.5586,-33.4527,0.0],[-70.5586,-33.4527,0.0],[-70.5586,-33.4527,0.0],[-70.5586,-33.4527,0.0],[-70.5586,-33.4528,0.0],[-70.5584,-33.4529,0.0],[-70.5583,-33.4532,0.0],[-70.5583,-33.4532,0.0],[-70.5582,-33.4532,0.0],[-70.5582,-33.4532,0.0],[-70.5582,-33.4532,0.0],[-70.5582,-33.4532,0.0],[-70.5582,-33.4533,0.0],[-70.5582,-33.4533,0.0],[-70.5582,-33.4533,0.0],[-70.5582,-33.4533,0.0],[-70.5582,-33.4533,0.0],[-70.5582,-33.4533,0.0],[-70.5581,-33.4535],[-70.5577,-33.4541],[-70.5575,-33.4542],[-70.557,-33.4551,0.0],[-70.5568,-33.4554],[-70.5561,-33.4561,0.0],[-70.5531,-33.4585,0.0],[-70.5515,-33.4583,0.0],[-70.5497,-33.4585],[-70.547,-33.4613,0.0],[-70.5454,-33.4635,0.0],[-70.5485,-33.4649],[-70.5506,-33.4674,0.0],[-70.5523,-33.4694],[-70.556,-33.47,0.0],[-70.5573,-33.4706],[-70.5574,-33.4706],[-70.5581,-33.4709],[-70.5596,-33.4714,0.0],[-70.5614,-33.4714,0.0],[-70.5626,-33.471,0.0],[-70.5657,-33.4677],[-70.5661,-33.4674],[-70.5667,-33.4664],[-70.5672,-33.4655],[-70.5691,-33.4615],[-70.5696,-33.4599,0.0]]]}"
109,"{""type"":""Polygon"",""coordinates"":[[[-70.615,-33.4642],[-70.615,-33.4645],[-70.615,-33.4647],[-70.6147,-33.4656],[-70.6143,-33.4664],[-70.6142,-33.4706],[-70.6141,-33.4707],[-70.6117,-33.4724],[-70.6093,-33.4743,0.0],[-70.6061,-33.4767,0.0],[-70.6031,-33.474],[-70.6014,-33.4724],[-70.5986,-33.4703],[-70.5972,-33.4691],[-70.596,-33.4648],[-70.5982,-33.4618],[-70.6007,-33.4588],[-70.6028,-33.457],[-70.6051,-33.4553,0.0],[-70.6073,-33.4568,0.0],[-70.6095,-33.4578],[-70.612,-33.4599,0.0],[-70.6145,-33.4616,0.0],[-70.6147,-33.4618,0.0],[-70.615,-33.4642]]]}"
110,"{""type"":""Polygon"",""coordinates"":[[[-70.6056,-33.4584,0.0],[-70.6056,-33.4583,0.0],[-70.6056,-33.4582,0.0],[-70.6046,-33.4557],[-70.6029,-33.4543,0.0],[-70.6005,-33.4524,0.0],[-70.6002,-33.4522,0.0],[-70.5981,-33.4511,0.0],[-70.5945,-33.4487],[-70.5933,-33.4485],[-70.5926,-33.4485],[-70.5914,-33.4493],[-70.5899,-33.4505],[-70.5891,-33.4512,0.0],[-70.5867,-33.4534],[-70.5848,-33.4552],[-70.5847,-33.4553],[-70.5833,-33.4584],[-70.5824,-33.4604],[-70.5835,-33.461],[-70.5847,-33.4617],[-70.5848,-33.4617],[-70.5862,-33.4624],[-70.5882,-33.4655],[-70.5882,-33.4656],[-70.5882,-33.4656],[-70.5914,-33.4667],[-70.5927,-33.4686],[-70.5928,-33.4688,0.0],[-70.5928,-33.4687],[-70.5943,-33.467,0.0],[-70.5983,-33.4657,0.0],[-70.6003,-33.4646],[-70.6004,-33.4645],[-70.6035,-33.461],[-70.6048,-33.4602],[-70.6056,-33.4584,0.0]]]}"
111,"{""type"":""Polygon"",""coordinates"":[[[-70.591,-33.4513],[-70.5903,-33.4491],[-70.5872,-33.4461,0.0],[-70.5843,-33.444],[-70.5819,-33.4415],[-70.5815,-33.4413,0.0],[-70.579,-33.4428],[-70.5775,-33.4438],[-70.5744,-33.4462],[-70.5717,-33.4481],[-70.5706,-33.4493],[-70.5687,-33.4533],[-70.5716,-33.4571],[-70.5718,-33.4592],[-70.5725,-33.46],[-70.5725,-33.46],[-70.5726,-33.4601],[-70.5769,-33.4609],[-70.5781,-33.4613,0.0],[-70.581,-33.4629,0.0],[-70.5845,-33.4605],[-70.5866,-33.4587,0.0],[-70.5899,-33.457],[-70.5898,-33.4554],[-70.591,-33.4513]]]}"
112,"{""type"":""Polygon"",""coordinates"":[[[-70.5951,-33.4646,0.0],[-70.5942,-33.4639],[-70.5931,-33.4633],[-70.5913,-33.4622],[-70.5887,-33.4595],[-70.5881,-33.4591],[-70.5864,-33.4579,0.0],[-70.5835,-33.4563,0.0],[-70.5817,-33.4559],[-70.58,-33.4561,0.0],[-70.5788,-33.4573],[-70.5765,-33.4598],[-70.5739,-33.4623],[-70.5738,-33.4624],[-70.5745,-33.464],[-70.5737,-33.4688],[-70.5735,-33.4692],[-70.5731,-33.4697,0.0],[-70.573,-33.4698,0.0],[-70.5747,-33.4703,0.0],[-70.5774,-33.4724],[-70.5815,-33.4745,0.0],[-70.5817,-33.4745],[-70.5859,-33.4737],[-70.5869,-33.474],[-70.588,-33.4731,0.0],[-70.5899,-33.471,0.0],[-70.592,-33.4679],[-70.595,-33.4648,0.0],[-70.5951,-33.4646,0.0]]]}"
113,"{""type"":""Polygon"",""coordinates"":[[[-70.5925,-33.4594,0.0],[-70.5912,-33.457],[-70.5897,-33.456,0.0],[-70.5891,-33.4555],[-70.5861,-33.4541],[-70.5848,-33.4517],[-70.5806,-33.4495,0.0],[-70.5784,-33.451],[-70.5745,-33.4533,0.0],[-70.5743,-33.4534],[-70.5718,-33.4572],[-70.5704,-33.4597,0.0],[-70.5691,-33.4635,0.0],[-70.5712,-33.4658],[-70.5751,-33.4663,0.0],[-70.5776,-33.4687,0.0],[-70.5785,-33.469],[-70.5825,-33.4709,0.0],[-70.5832,-33.4698,0.0],[-70.5858,-33.4668],[-70.588,-33.4647],[-70.5896,-33.463],[-70.5901,-33.4625],[-70.5925,-33.4594,0.0]]]}"
